20/06/21 01:08:01,Z1.GRINDEND,1-A16,14.4,1095.1,1094.3,OK,664.0,D,261.5,213.0
20/06/21 01:08:01,Z1.GRINDIPG,1-A16,203.4,16.5,-230.8,12.8
20/06/21 01:08:12,Z1.GRINDSTT,1-A18,ZA421-L130355-152L
20/06/21 01:08:12,Z2.GRINDSTT,1-A16,ZA421-L130355-152L
20/06/21 01:08:34,SP.CLEAN,1-A10
20/06/21 01:09:26,RB.UNLOAD,1-A10
20/06/21 01:09:52,T2.PICKUPCT,1-A12
20/06/21 01:10:57,T1.TRANSCT,1-A20
20/06/21 01:10:59,T2.TRANSST,1-A12
20/06/21 01:11:08,T1.PICKUPPT,1-A22
20/06/21 01:11:25,RB.DETECT,1-A24,Forward
20/06/21 01:11:46,RB.LOADPT,1-A24
20/06/21 01:11:48,Z2.CALWEAR,1-A16,0.0,803.2
20/06/21 01:11:56,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:11:56,Z2.GRINDEND,1-A16,9.8,657.5,655.6,OK,633.9,0.0,0.0,0.0,D,261.5,213.0
20/06/21 01:11:56,Z2.GRINDIPG,1-A16,-225.4,7.8,-251.0,4.0
20/06/21 01:12:22,PT.ALIGN,1-A24,1587.027,-5246.644,0.0
20/06/21 01:13:07,Z1.CALWEAR,1-A18,1.6,2585.4
20/06/21 01:13:14,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:13:14,Z1.GRINDEND,1-A18,14.5,1095.7,1094.2,OK,663.7,A,254.8,207.0
20/06/21 01:13:14,Z1.GRINDIPG,1-A18,198.3,7.6,-235.2,4.8
20/06/21 01:13:25,Z1.GRINDSTT,1-A20,ZA421-L130355-152L
20/06/21 01:13:25,Z2.GRINDSTT,1-A18,ZA421-L130355-152L
20/06/21 01:13:46,SP.CLEAN,1-A12
20/06/21 01:14:38,RB.UNLOAD,1-A12
20/06/21 01:15:04,T2.PICKUPCT,1-A14
20/06/21 01:16:09,T1.TRANSCT,1-A22
20/06/21 01:16:12,T2.TRANSST,1-A14
20/06/21 01:16:20,T1.PICKUPPT,1-A24
20/06/21 01:16:22,CA.UNLOAD,1
20/06/21 01:16:22,CB.LOAD,2,ZA421-L130355-152L
20/06/21 01:16:52,RB.DETECT,2-B02,Forward
20/06/21 01:17:11,RB.LOADPT,2-B02
